esmini GIT REV: v3.0.1-0-edd82328
esmini GIT TAG: v3.0.1
esmini GIT BRANCH: tags/v3.0.1^0
esmini BUILD VERSION: 6063
Scenario File Name: scenario_0a4a0f42.xosc
Number of Vehicles: 6
Index [-], TimeStamp [s], #1 Entity_Name [-], #1 Entity_ID [-], #1 Current_Speed [m/s], #1 Wheel_Angle [deg], #1 Wheel_Rotation [-], #1 bb_x [m], #1 bb_y [m], #1 bb_z [m], #1 bb_length [m], #1 bb_width [m], #1 bb_height [m], #1 World_Position_X [m], #1 World_Position_Y [m], #1 World_Position_Z [m], #1 Vel_X [m/s], #1 Vel_Y [m/s], #1 Vel_Z [m/s], #1 Acc_X [m/s2], #1 Acc_Y [m/s2], #1 Acc_Z [m/s2], #1 Distance_Travelled_Along_Road_Segment [m], #1 Lateral_Distance_Lanem [m], #1 lane_id, #1 lane_offset[m], #1 World_Heading_Angle [rad], #1 Heading_Angle_Rate [rad/s], #1 Relative_Heading_Angle [rad], #1 Relative_Heading_Angle_Drive_Direction [rad], #1 World_Pitch_Angle [rad], #1 Road_Curvature [1/m], #1 collision_ids, #2 Entity_Name [-], #2 Entity_ID [-],#2 Current_Speed [m/s], #2 Wheel_Angle [deg], #2 Wheel_Rotation [-],#2 bb_x [m], #2 bb_y [m], #2 bb_z [m], #2 bb_length [m], #2 bb_width [m], #2 bb_height [m], #2 World_Position_X [m], #2 World_Position_Y [m], #2 World_Position_Z [m], #2 Vel_X [m/s], #2 Vel_Y [m/s], #2 Vel_Z [m/s], #2 Acc_X [m/s2], #2 Acc_Y [m/s2], #2 Acc_Z [m/s2], #2 Distance_Travelled_Along_Road_Segment [m], #2 Lateral_Distance_Lanem [m], #2 lane_id, #2 lane_offset [m], #2 World_Heading_Angle [rad], #2 Heading_Angle_Rate [rad/s], #2 Relative_Heading_Angle [rad], #2 Relative_Heading_Angle_Drive_Direction [rad], #2 World_Pitch_Angle [rad], #2 Road_Curvature [1/m], #2 collision_ids, #3 Entity_Name [-], #3 Entity_ID [-],#3 Current_Speed [m/s], #3 Wheel_Angle [deg], #3 Wheel_Rotation [-],#3 bb_x [m], #3 bb_y [m], #3 bb_z [m], #3 bb_length [m], #3 bb_width [m], #3 bb_height [m], #3 World_Position_X [m], #3 World_Position_Y [m], #3 World_Position_Z [m], #3 Vel_X [m/s], #3 Vel_Y [m/s], #3 Vel_Z [m/s], #3 Acc_X [m/s2], #3 Acc_Y [m/s2], #3 Acc_Z [m/s2], #3 Distance_Travelled_Along_Road_Segment [m], #3 Lateral_Distance_Lanem [m], #3 lane_id, #3 lane_offset [m], #3 World_Heading_Angle [rad], #3 Heading_Angle_Rate [rad/s], #3 Relative_Heading_Angle [rad], #3 Relative_Heading_Angle_Drive_Direction [rad], #3 World_Pitch_Angle [rad], #3 Road_Curvature [1/m], #3 collision_ids, #4 Entity_Name [-], #4 Entity_ID [-],#4 Current_Speed [m/s], #4 Wheel_Angle [deg], #4 Wheel_Rotation [-],#4 bb_x [m], #4 bb_y [m], #4 bb_z [m], #4 bb_length [m], #4 bb_width [m], #4 bb_height [m], #4 World_Position_X [m], #4 World_Position_Y [m], #4 World_Position_Z [m], #4 Vel_X [m/s], #4 Vel_Y [m/s], #4 Vel_Z [m/s], #4 Acc_X [m/s2], #4 Acc_Y [m/s2], #4 Acc_Z [m/s2], #4 Distance_Travelled_Along_Road_Segment [m], #4 Lateral_Distance_Lanem [m], #4 lane_id, #4 lane_offset [m], #4 World_Heading_Angle [rad], #4 Heading_Angle_Rate [rad/s], #4 Relative_Heading_Angle [rad], #4 Relative_Heading_Angle_Drive_Direction [rad], #4 World_Pitch_Angle [rad], #4 Road_Curvature [1/m], #4 collision_ids, #5 Entity_Name [-], #5 Entity_ID [-],#5 Current_Speed [m/s], #5 Wheel_Angle [deg], #5 Wheel_Rotation [-],#5 bb_x [m], #5 bb_y [m], #5 bb_z [m], #5 bb_length [m], #5 bb_width [m], #5 bb_height [m], #5 World_Position_X [m], #5 World_Position_Y [m], #5 World_Position_Z [m], #5 Vel_X [m/s], #5 Vel_Y [m/s], #5 Vel_Z [m/s], #5 Acc_X [m/s2], #5 Acc_Y [m/s2], #5 Acc_Z [m/s2], #5 Distance_Travelled_Along_Road_Segment [m], #5 Lateral_Distance_Lanem [m], #5 lane_id, #5 lane_offset [m], #5 World_Heading_Angle [rad], #5 Heading_Angle_Rate [rad/s], #5 Relative_Heading_Angle [rad], #5 Relative_Heading_Angle_Drive_Direction [rad], #5 World_Pitch_Angle [rad], #5 Road_Curvature [1/m], #5 collision_ids, #6 Entity_Name [-], #6 Entity_ID [-],#6 Current_Speed [m/s], #6 Wheel_Angle [deg], #6 Wheel_Rotation [-],#6 bb_x [m], #6 bb_y [m], #6 bb_z [m], #6 bb_length [m], #6 bb_width [m], #6 bb_height [m], #6 World_Position_X [m], #6 World_Position_Y [m], #6 World_Position_Z [m], #6 Vel_X [m/s], #6 Vel_Y [m/s], #6 Vel_Z [m/s], #6 Acc_X [m/s2], #6 Acc_Y [m/s2], #6 Acc_Z [m/s2], #6 Distance_Travelled_Along_Road_Segment [m], #6 Lateral_Distance_Lanem [m], #6 lane_id, #6 lane_offset [m], #6 World_Heading_Angle [rad], #6 Heading_Angle_Rate [rad/s], #6 Relative_Heading_Angle [rad], #6 Relative_Heading_Angle_Drive_Direction [rad], #6 World_Pitch_Angle [rad], #6 Road_Curvature [1/m], #6 collision_ids, 
1799, 1.899648, Ego, 0, 30.780000, 0.000000, 3.697655, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 66.266165, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2066.266165, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.500672, -0.029752, 1.442360, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 191.951528, -13.195000, 0.000000, 24.500672, 0.000000, 0.000000, -0.762470, 0.000000, 0.000000, 2191.951528, -13.195000, -4, -0.315000, 6.278067, -0.260414, 6.278067, -0.005118, 0.000000, 0.000000, , A2, 2, 22.321770, -0.035331, 1.095577, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 80.143118, -12.849909, 0.000000, 22.320361, 0.250791, 0.000000, -79.849685, -0.897187, 0.000000, 2080.143118, -12.849909, -4, 0.030091, 0.005515, -0.281775, 0.005515, 0.005515, 0.000000, 0.000000, , A3, 3, 30.132156, -0.019441, 6.274588, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 88.094161, -8.439840, 0.000000, 30.131109, 0.251093, 0.000000, -148.790372, -1.239920, 0.000000, 2088.094161, -8.439840, -3, 0.465160, 0.004034, -0.209239, 0.004034, 0.004034, 0.000000, 0.000000, , A4, 4, 34.705862, 0.000000, 5.547674, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 20.779522, -8.435000, 0.000000, 34.705862, 0.000000, 0.000000, -233.623454, 0.000000, 0.000000, 2020.779522, -8.435000, -3, 0.470000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 4.649169, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 4.866870, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2004.866870, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1800, 1.900708, Ego, 0, 30.780000, 0.000000, 3.790874, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 66.298792, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2066.298792, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.499864, -0.029752, 1.516559, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 191.977498, -13.195000, 0.000000, 24.499864, 0.000000, 0.000000, -0.761752, 0.000000, 0.000000, 2191.977498, -13.195000, -4, -0.315000, 6.277791, -0.260406, 6.277791, -0.005394, 0.000000, 0.000000, , A2, 2, 22.237204, -0.035331, 1.162924, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 80.166688, -12.849644, 0.000000, 22.235800, 0.249840, 0.000000, -79.774426, -0.896342, 0.000000, 2080.166688, -12.849644, -4, 0.030356, 0.005218, -0.280708, 0.005218, 0.005218, 0.000000, 0.000000, , A3, 3, 29.974581, -0.019441, 0.082182, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 88.125933, -8.439576, 0.000000, 29.973540, 0.249780, 0.000000, -148.650136, -1.238751, 0.000000, 2088.125933, -8.439576, -3, 0.465424, 0.003813, -0.208145, 0.003813, 0.003813, 0.000000, 0.000000, , A4, 4, 34.458454, 0.000000, 5.652034, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 20.816048, -8.435000, 0.000000, 34.458454, 0.000000, 0.000000, -233.403262, 0.000000, 0.000000, 2020.816048, -8.435000, -3, 0.470000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 4.762134, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 4.906408, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2004.906408, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1801, 1.901779, Ego, 0, 30.780000, 0.000000, 3.885061, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 66.331758, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2066.331758, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.499053, -0.029752, 1.591526, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 192.003737, -13.195000, 0.000000, 24.499053, 0.000000, 0.000000, -0.757840, 0.000000, 0.000000, 2192.003737, -13.195000, -4, -0.315000, 6.277512, -0.260397, 6.277512, -0.005673, 0.000000, 0.000000, , A2, 2, 22.152199, -0.035331, 1.230710, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 80.190411, -12.849377, 0.000000, 22.150801, 0.248885, 0.000000, -79.364753, -0.891739, 0.000000, 2080.190411, -12.849377, -4, 0.030623, 0.004918, -0.279635, 0.004918, 0.004918, 0.000000, 0.000000, , A3, 3, 29.816189, -0.019441, 0.173420, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 88.157865, -8.439309, 0.000000, 29.815154, 0.248460, 0.000000, -147.886760, -1.232390, 0.000000, 2088.157865, -8.439309, -3, 0.465691, 0.003591, -0.207045, 0.003591, 0.003591, 0.000000, 0.000000, , A4, 4, 34.209763, 0.000000, 5.756716, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 20.852687, -8.435000, 0.000000, 34.209763, 0.000000, 0.000000, -232.204646, 0.000000, 0.000000, 2020.852687, -8.435000, -3, 0.470000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 4.876272, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 4.946357, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2004.946357, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1802, 1.902805, Ego, 0, 30.780000, 0.000000, 3.975290, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 66.363338, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2066.363338, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.498254, -0.029752, 1.663341, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 192.028872, -13.195000, 0.000000, 24.498254, 0.000000, 0.000000, -0.778457, 0.000000, 0.000000, 2192.028872, -13.195000, -4, -0.315000, 6.277245, -0.260389, 6.277245, -0.005940, 0.000000, 0.000000, , A2, 2, 22.068550, -0.035331, 1.295402, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 80.213052, -12.849123, 0.000000, 22.067157, 0.247946, 0.000000, -81.523865, -0.915998, 0.000000, 2080.213052, -12.849123, -4, 0.030877, 0.004632, -0.278579, 0.004632, 0.004632, 0.000000, 0.000000, , A3, 3, 29.660324, -0.019441, 0.260367, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 88.188295, -8.439056, 0.000000, 29.659294, 0.247161, 0.000000, -151.910007, -1.265917, 0.000000, 2088.188295, -8.439056, -3, 0.465944, 0.003380, -0.205963, 0.003380, 0.003380, 0.000000, 0.000000, , A4, 4, 33.965040, 0.000000, 5.856282, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 20.887535, -8.435000, 0.000000, 33.965040, 0.000000, 0.000000, -238.521754, 0.000000, 0.000000, 2020.887535, -8.435000, -3, 0.470000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 4.985615, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 4.984627, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2004.984626, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1803, 1.903860, Ego, 0, 30.780000, 0.000000, 4.068070, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 66.395811, -9.365000, 0.000000, 30.780000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 2066.395811, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.497461, -0.029752, 1.737184, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 192.054717, -13.195000, 0.000000, 24.497461, 0.000000, 0.000000, -0.751282, 0.000000, 0.000000, 2192.054717, -13.195000, -4, -0.315000, 6.276970, -0.260380, 6.276970, -0.006215, 0.000000, 0.000000, , A2, 2, 21.985539, -0.035331, 1.361673, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 80.236246, -12.848862, 0.000000, 21.984152, 0.247013, 0.000000, -78.678000, -0.884022, 0.000000, 2080.236246, -12.848862, -4, 0.031138, 0.004340, -0.277531, 0.004340, 0.004340, 0.000000, 0.000000, , A3, 3, 29.505648, -0.019441, 0.349306, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 88.219423, -8.438796, 0.000000, 29.504623, 0.245872, 0.000000, -146.607077, -1.221726, 0.000000, 2088.219423, -8.438796, -3, 0.466204, 0.003164, -0.204888, 0.003164, 0.003164, 0.000000, 0.000000, , A4, 4, 33.722184, 0.000000, 5.957930, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 20.923112, -8.435000, 0.000000, 33.722184, 0.000000, 0.000000, -230.195350, 0.000000, 0.000000, 2020.923112, -8.435000, -3, 0.470000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.098048, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 5.023978, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2005.023978, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1804, 1.904913, Ego, 0, 30.780000, 0.000000, 4.160674, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 66.428222, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2066.428222, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.496659, -0.029752, 1.810884, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 192.080512, -13.195000, 0.000000, 24.496659, 0.000000, 0.000000, -0.762475, 0.000000, 0.000000, 2192.080512, -13.195000, -4, -0.315000, 6.276696, -0.260372, 6.276696, -0.006489, 0.000000, 0.000000, , A2, 2, 21.901452, -0.035331, 1.427565, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 80.259306, -12.848603, 0.000000, 21.900069, 0.246068, 0.000000, -79.850185, -0.897193, 0.000000, 2080.259306, -12.848603, -4, 0.031397, 0.004048, -0.276469, 0.004048, 0.004048, 0.000000, 0.000000, , A3, 3, 29.348965, -0.019441, 0.437604, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 88.250326, -8.438539, 0.000000, 29.347946, 0.244566, 0.000000, -148.791304, -1.239928, 0.000000, 2088.250326, -8.438539, -3, 0.466461, 0.002949, -0.203800, 0.002949, 0.002949, 0.000000, 0.000000, , A4, 4, 33.476177, 0.000000, 6.058646, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 20.958362, -8.435000, 0.000000, 33.476177, 0.000000, 0.000000, -233.624917, 0.000000, 0.000000, 2020.958362, -8.435000, -3, 0.470000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.210267, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 5.063255, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2005.063255, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1805, 1.905966, Ego, 0, 30.780000, 0.000000, 4.253278, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 66.460633, -9.365000, 0.000000, 30.780000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 2066.460633, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.495856, -0.029752, 1.884581, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 192.106306, -13.195000, 0.000000, 24.495856, 0.000000, 0.000000, -0.761752, 0.000000, 0.000000, 2192.106306, -13.195000, -4, -0.315000, 6.276422, -0.260363, 6.276422, -0.006763, 0.000000, 0.000000, , A2, 2, 21.817444, -0.035331, 1.493204, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 80.282279, -12.848345, 0.000000, 21.816067, 0.245124, 0.000000, -79.774426, -0.896342, 0.000000, 2080.282279, -12.848345, -4, 0.031655, 0.003758, -0.275409, 0.003758, 0.003758, 0.000000, 0.000000, , A3, 3, 29.192431, -0.019441, 0.525432, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 88.281065, -8.438283, 0.000000, 29.191418, 0.243262, 0.000000, -148.650136, -1.238751, 0.000000, 2088.281065, -8.438283, -3, 0.466717, 0.002736, -0.202713, 0.002736, 0.002736, 0.000000, 0.000000, , A4, 4, 33.230403, 0.000000, 6.158622, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 20.993354, -8.435000, 0.000000, 33.230403, 0.000000, 0.000000, -233.403262, 0.000000, 0.000000, 2020.993354, -8.435000, -3, 0.470000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.322487, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 5.102532, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2005.102532, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1806, 1.907062, Ego, 0, 30.780000, 0.000000, 4.349663, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 66.494368, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2066.494368, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.495038, -0.029752, 1.961286, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 192.133152, -13.195000, 0.000000, 24.495038, 0.000000, 0.000000, -0.746809, 0.000000, 0.000000, 2192.133152, -13.195000, -4, -0.315000, 6.276137, -0.260355, 6.276137, -0.007049, 0.000000, 0.000000, , A2, 2, 21.731721, -0.035331, 1.561255, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 80.306095, -12.848078, 0.000000, 21.730349, 0.244161, 0.000000, -78.209508, -0.878759, 0.000000, 2080.306095, -12.848078, -4, 0.031922, 0.003458, -0.274327, 0.003458, 0.003458, 0.000000, 0.000000, , A3, 3, 29.032701, -0.019441, 0.616345, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 88.312883, -8.438018, 0.000000, 29.031693, 0.241931, 0.000000, -145.734098, -1.214451, 0.000000, 2088.312883, -8.438018, -3, 0.466982, 0.002515, -0.201604, 0.002515, 0.002515, 0.000000, 0.000000, , A4, 4, 32.979611, 0.000000, 6.261895, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 21.029500, -8.435000, 0.000000, 32.979611, 0.000000, 0.000000, -228.824639, 0.000000, 0.000000, 2021.029500, -8.435000, -3, 0.470000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.439289, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 5.143413, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2005.143413, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1807, 1.908117, Ego, 0, 30.780000, 0.000000, 4.442443, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 66.526841, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2066.526841, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.494219, -0.029752, 2.035118, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 192.158994, -13.195000, 0.000000, 24.494219, 0.000000, 0.000000, -0.776554, 0.000000, 0.000000, 2192.158994, -13.195000, -4, -0.315000, 6.275862, -0.260346, 6.275862, -0.007323, 0.000000, 0.000000, , A2, 2, 21.645918, -0.035331, 1.626502, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 80.328930, -12.847821, 0.000000, 21.644552, 0.243197, 0.000000, -81.324545, -0.913759, 0.000000, 2080.328930, -12.847821, -4, 0.032179, 0.003170, -0.273244, 0.003170, 0.003170, 0.000000, 0.000000, , A3, 3, 28.872822, -0.019441, 0.703376, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 88.343343, -8.437764, 0.000000, 28.871820, 0.240598, 0.000000, -151.538598, -1.262822, 0.000000, 2088.343343, -8.437764, -3, 0.467236, 0.002303, -0.200494, 0.002303, 0.002303, 0.000000, 0.000000, , A4, 4, 32.728586, 0.000000, 0.077363, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 21.064028, -8.435000, 0.000000, 32.728586, 0.000000, 0.000000, -237.938586, 0.000000, 0.000000, 2021.064028, -8.435000, -3, 0.470000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.551722, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 5.182764, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2005.182764, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
1808, 1.909180, Ego, 0, 30.780000, 0.000000, 4.535926, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 66.559560, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2066.559560, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.493412, -0.029752, 2.109508, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 192.185030, -13.195000, 0.000000, 24.493412, 0.000000, 0.000000, -0.758885, 0.000000, 0.000000, 2192.185030, -13.195000, -4, -0.315000, 6.275585, -0.260337, 6.275585, -0.007600, 0.000000, 0.000000, , A2, 2, 21.561432, -0.035331, 1.691987, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 80.351848, -12.847564, 0.000000, 21.560071, 0.242248, 0.000000, -79.474240, -0.892969, 0.000000, 2080.351848, -12.847564, -4, 0.032436, 0.002880, -0.272177, 0.002880, 0.002880, 0.000000, 0.000000, , A3, 3, 28.715396, -0.019441, 0.790589, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 88.373866, -8.437509, 0.000000, 28.714399, 0.239287, 0.000000, -148.090775, -1.234090, 0.000000, 2088.373866, -8.437509, -3, 0.467491, 0.002091, -0.199401, 0.002091, 0.002091, 0.000000, 0.000000, , A4, 4, 32.481412, 0.000000, 0.176014, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 21.098556, -8.435000, 0.000000, 32.481412, 0.000000, 0.000000, -232.524980, 0.000000, 0.000000, 2021.098556, -8.435000, -3, 0.470000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.300000, 0.000000, 5.665008, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 5.222414, -5.165000, 0.000000, 37.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2005.222414, -5.165000, -2, -0.280000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , 
